learning style,gpa,student semester,major,previous courses,course types,course subjects,subjects of interest,extracurricular activities,target,model
0.0006581231039032214,0.00041894315507676216,-0.0011991795868560948,-0.001330264378057998,-0.0009022336009408446,-5.5279341517346674e-05,0.001607158614863158,0.0005218490033892086,-0.0001450118749151026,career aspirations,RandomForest
-4.0945250556673955e-05,-0.0001278998794341739,2.7822245413272968e-05,1.0527345906817634e-05,-0.00010603054947358791,0.00010037755693561337,0.00018355731663997608,6.289332509736705e-05,4.2534984411045216e-05,career aspirations,RandomForest
-4.391853736940411e-06,-9.589742499209233e-05,0.00014304997806950683,-1.8392896965617753e-05,-0.00010374824051022553,2.8439784369897358e-05,0.00030227348210475416,-0.00031382980510473424,5.3540071710142746e-05,career aspirations,RandomForest
-0.0003420019942022157,0.0006955702895124062,0.0001527410795533616,0.001102475616486719,0.00021055167067769864,0.0018587137379581166,0.000431427111738315,0.0011834735535658674,-0.00010189397034571561,career aspirations,RandomForest
-1.1001487833142302e-05,-8.399154859549111e-05,9.056472353051784e-05,-8.025332444175197e-05,-2.1384135222369216e-07,-9.750818947591391e-05,-0.00011950907901932741,-0.0001381874347395828,-7.349172312657836e-05,career aspirations,RandomForest
-0.0002934198044729852,-0.00017693719984731643,-9.463183435230255e-05,0.0014273808584814233,-0.000260922879710823,-0.0017400546464303513,-0.0018687963529757912,-0.00023068583824817197,-0.0008128342074988265,career aspirations,RandomForest
-3.122904488144829e-06,0.00014387969388719984,-0.0002816607835895107,8.374184194037247e-06,-4.1288503847956055e-05,8.835633089328104e-05,-4.835647656448083e-05,1.0361597994166645e-05,6.566695646844751e-05,career aspirations,RandomForest
1.0007156107191461e-05,-2.825046160342915e-05,-3.096093733608385e-05,-7.76127663781643e-05,-0.00010197813836818963,1.6443962865602216e-06,0.00010050352342374438,1.0492021327379508e-05,0.00019328530148607421,career aspirations,RandomForest
2.3957069852745686e-05,5.1674563529051575e-05,-9.935874491347892e-05,-2.85328853589378e-06,-1.4210094389532837e-05,0.00012196342434420512,0.00010670376159937232,-2.7828742498323593e-05,7.63171459560769e-05,career aspirations,RandomForest
-1.4141395866252051e-05,-4.3013801844333874e-05,-4.5903885031233844e-05,-5.080083401552665e-05,-3.153036751996111e-05,8.278429949795211e-05,4.161402078808268e-05,6.56862757753918e-05,-1.0096216837388072e-05,career aspirations,RandomForest
-0.000263667019726822,-0.0015987839026261864,-0.0007326466280790176,-0.0006482132227171846,-0.000558639875933906,-0.00022606407672714362,0.0008175829798401309,-0.0012067659354221977,-0.0003923072236620056,career aspirations,RandomForest
4.914533563953665e-06,6.13422459679795e-05,-5.012424572917503e-05,-1.6855807755384668e-05,-1.5791094210726007e-05,0.00012898114280354115,0.00015256646967592785,-4.489144866807883e-05,1.696683552740496e-05,career aspirations,RandomForest
0.0002463891321006739,0.0002117451408677915,9.225622304855107e-05,-0.00011770683401812376,0.00014349890079132967,0.00023190298209053184,0.00019901931299375877,0.00013037146111675627,0.0005195407759497443,career aspirations,RandomForest
7.575707251998667e-05,0.0002578656696044434,0.0004529718025030049,0.0002568794199992456,8.775583497564555e-05,0.000354865483192174,0.00013991715183107387,5.223408936677046e-05,0.0002742375709491516,career aspirations,RandomForest
-6.424384742349156e-05,-0.0001957278667695214,9.602197931238296e-06,-0.00035407920127438077,-0.0001913645418299365,-0.0006324924193535422,-0.00044004097425945376,-0.00039576530201199,0.0005588080499364268,career aspirations,RandomForest
-0.00035116394789089087,5.6990912971139845e-05,0.0006893570643752732,-0.0006956549789555413,-4.6237562240511186e-05,0.00014632346489559675,0.0014852518446318037,0.0005131470588691349,-0.002006982761708808,career aspirations,RandomForest
-1.8087997715327156e-05,1.7999739086693574e-07,1.9802002929326027e-05,5.2272650188182554e-05,8.268272059698894e-05,0.00023596671141674596,0.00024369849259203472,1.689976437702697e-05,9.255075317170843e-05,career aspirations,RandomForest
-0.0003041543933686294,0.0001227334298584617,-0.00020158086568302858,0.00022554460488440886,1.070107630475976e-05,8.636830722896627e-06,-0.00021957648608392626,-0.0001056195936711264,5.5922491980289784e-05,career aspirations,RandomForest
1.8121472296098736e-05,2.1100943661124514e-05,-5.946498465263066e-05,6.02581420088254e-05,-0.0001046818522884176,-5.5055267613034266e-05,0.00036135111655494705,-2.5588590400362462e-05,0.00013846211537517944,career aspirations,RandomForest
-6.306386083050919e-05,-0.00010982100912178475,0.0002063338890064897,1.9325593232599158e-05,-4.7104310805385363e-05,6.714992311290478e-05,0.00036459420951038293,-0.0001238408752824509,-2.4836463881484373e-05,career aspirations,RandomForest
0.00021401261741786252,0.0004854918709698124,0.0015341316314769447,0.0011583411780567686,0.0008629833464494023,-0.0020823386533851034,-0.00042238286652399867,-0.00040992990171438937,0.0013037288721964393,career aspirations,RandomForest
-5.8149931571097025e-05,5.845141470630959e-05,8.596314503456707e-05,-4.256138524031148e-05,-2.6702383607806276e-05,-5.479483964832264e-05,0.0002012873346649786,-6.116852755678697e-05,0.00011418726816843209,career aspirations,RandomForest
5.8553749990757724e-05,3.468702429905699e-05,8.957850776811739e-05,1.3669732202319672e-05,8.40940405837439e-05,0.0001742240571061646,0.0001264630723185591,0.00013753762715627184,0.0001504612835254131,career aspirations,RandomForest
-7.701873401808947e-05,-0.000207712221196489,0.001190238625107454,0.0016113407632499987,0.0010936661814030114,0.00024291604726181293,-4.150282047263429e-05,-0.00016335226480328525,0.0015622695184123554,career aspirations,RandomForest
-5.250232363476108e-05,4.784226180359449e-05,0.00010776956145954725,-2.9631683178461534e-05,-0.0002539834866511376,-0.00016258502541519857,0.00047995018270950853,-7.464887365947963e-05,0.00011362548151308302,career aspirations,RandomForest
4.040960702170318e-05,-0.00023662053576597786,0.00035678745807487616,4.394990595391096e-05,-0.0010287806908705378,0.0002506919345454746,-0.0001371547759869759,-7.750842607603204e-05,-0.0003393913819517701,career aspirations,RandomForest
-6.685109944524322e-05,-0.0010122319756882647,0.0021057052978877672,0.00036744336233459273,0.0014001478491684864,0.0010318711741791294,0.0010914650415024421,0.001592199508898638,0.0008115059361085617,career aspirations,RandomForest
-0.0006471984058237499,0.0004846061890364126,0.0007554702198118728,8.513423880756399e-05,-0.0012834331903195874,0.00022522705551887375,-0.0018251174394393287,0.00038727220582294704,-0.00042333177846925747,career aspirations,RandomForest
-9.341715613589106e-05,0.0005886348544940741,-0.0001154586296828597,-0.00012182244861169057,7.047652662583072e-05,0.0038945585060699375,-3.552145686162768e-05,0.0022908557530043803,0.004099168146043196,career aspirations,RandomForest
-9.119437486293089e-05,-0.00011558191532075195,0.00013810218261117653,-3.221538893282526e-05,-3.212672023685036e-05,7.900001780672765e-05,5.4002104506378475e-05,-0.00011577765336859948,0.00021066684274010164,career aspirations,RandomForest
0.00015916615398590644,-0.0007168047396662188,0.00014565008026694423,-3.402740093958265e-08,0.0010585758511344441,-0.00012968834019365508,0.0016182871614676617,-0.00017211221433991074,-0.00019661983030958157,career aspirations,RandomForest
