learning style,gpa,student semester,major,previous courses,course types,course subjects,subjects of interest,extracurricular activities,target,model
-5.834455063822216e-05,-0.0022627984675936018,0.0005190759714201932,-0.0008199280628100032,-0.0007330162687729649,-0.0010348275300225715,-4.3030328412624355e-06,-0.0015952267015877744,-0.0009623078911065488,future topics,RandomForest
0.000426225369613231,0.0003312586575839995,0.0007920610697815151,9.908148928849879e-05,-0.0008469371710292305,0.00046831755240982735,0.0003559861589953046,-0.0016989385115266024,-0.0010068561490561704,future topics,RandomForest
0.003536861136749819,-0.0022651388161833994,-0.008258716729452093,-0.00035770506137873406,-0.009925382027830887,0.0026457245063053075,-0.0017105114468594644,-0.005338162715431502,-0.0005596163798682039,future topics,RandomForest
-0.0008144635529407759,0.004293796401361403,0.0154256749778602,0.0006326116610009167,-0.017929471524621397,0.0016410539650670035,-0.00031301637544925133,-0.0015834553940111322,0.002115371307779572,future topics,RandomForest
0.0031233295040151,0.0005372277897506993,0.0016705346473743696,0.00035686920117705613,0.0009014913879525106,0.00018552535466001134,0.0009071064714547058,-9.711871380804536e-05,0.0005373718234710397,future topics,RandomForest
0.0003486371065862286,-0.005190127891815461,-0.002026001906119208,-0.0030325483457413413,0.0006646778905255911,-0.000374123087506299,0.0002514230928150838,-0.0013211924476484156,-0.006955095945046458,future topics,RandomForest
0.00046487081837683964,0.0024966326565819446,-0.0008555221587178981,-0.0003255522626937302,-0.000857463036266321,-0.0010307154128400989,0.0009949927343385451,-0.004037988142606714,-0.002157095730121916,future topics,RandomForest
0.0005664633345955123,0.0028001675263489133,0.0019937689286083377,-0.00118121240480536,0.0021058407390475574,0.002257631390940597,0.001112964193288235,0.0028652668297244293,-0.00016924207169812,future topics,RandomForest
-0.03222184355626506,-0.00016070350005587932,-0.028319713053669145,-0.0003163997915082893,-0.00019459428980020784,-0.0022646489711599326,-0.0005250418981014075,-0.014165382158183672,-0.028867589584437265,future topics,RandomForest
-0.0014251341687035307,-0.00021836454454614223,-0.0013669462902961603,-0.0003313610013561929,0.00032074362991650054,-0.00040991141495343977,-0.0009399100827751813,0.0043205012422923485,0.0017722100964698798,future topics,RandomForest
-9.121634106036008e-05,-0.0009922926752404964,0.00068412649146765,0.0007252764388716443,-0.0028058211275659812,-0.003539245361198971,-0.0008388371125605841,-0.0023853167953476096,-0.0007741460513174456,future topics,RandomForest
0.0039156394807642846,0.0002678996648647224,0.004383063713519086,-0.00020684843080908912,0.0001676318361460767,0.0019831162920701507,6.479436882325119e-05,0.012328828356735424,0.006690429603796269,future topics,RandomForest
0.00033948539797998896,-1.5679455504321013e-05,8.132197792828737e-05,-0.0006760843762570851,-0.0005136363752393175,2.6604496667241888e-05,-3.97294691772694e-05,-0.0011259997159384833,0.00012985898558056774,future topics,RandomForest
0.00020997389475596156,0.0016183608511309406,0.001741607007159302,0.004117427506856203,-0.0019362711496166984,0.0018082334001170567,0.0017180698432498812,0.0021377522020975394,-0.0009454290896961334,future topics,RandomForest
0.0003551228079286614,0.002335866156563301,0.015034944122211168,-0.0030774954918412235,-0.012636468147618197,0.0007942055815848754,0.0006831579105085902,0.0016152266429018563,0.001977842883812028,future topics,RandomForest
0.0001906363053205541,5.374429844618545e-05,-0.0007682768342142017,0.002294560796174324,-0.0005471857371092809,0.0008740825751223836,0.0011263200729161112,0.0019928980429955194,0.0007218719463964098,future topics,RandomForest
0.00017686021972720815,0.0004001815032751188,-0.00032217945112348234,6.886803137664182e-05,0.00018751617567167438,-0.0004219588064201843,-0.0004225625325450702,0.0010911000457880676,-0.0012459107196976557,future topics,RandomForest
0.0002839203345651144,0.0009244943333878854,0.001446641409291107,-0.00022389166837118795,0.0002577925485525926,0.00041609480962480724,-7.206238858932321e-05,0.0003981009660106139,-0.000762017878420126,future topics,RandomForest
0.000218454693807761,-0.0003776254499591483,-0.0007155413263193202,6.175021889564072e-05,-0.0003319375350344964,0.0014887779569651466,0.00013684179417813763,0.0021391607622722685,0.0018032413512433984,future topics,RandomForest
0.000379300897920018,-0.0009524137357027984,0.00014443917054431096,0.0011765901476472223,-0.0013561862880569972,5.4334016859525866e-05,-0.0010548802040828134,-0.0013804956053135701,0.003240372066230241,future topics,RandomForest
