learning style,gpa,student semester,major,previous courses,course types,course subjects,subjects of interest,extracurricular activities,target,model
4.8962893334111515e-05,-3.5157002909865466e-05,0.000705480404280555,9.195911684430582e-05,-6.87858993710107e-06,-4.686751724152405e-06,-0.00010807577814903757,-0.00012165394797311972,1.5616393482352854e-06,future topics,LinearRegression
-7.574054638759267e-06,2.7950164402763198e-05,0.0013679033190979774,-3.0725943712995477e-06,-3.92184622015918e-06,-6.643143609662083e-05,0.00027268200670948274,-9.84767854400697e-05,-1.1881437402719025e-05,future topics,LinearRegression
-6.227097410491213e-05,5.129981630843578e-05,-0.0019442112549891352,0.00014517904806124167,8.101143204540085e-05,9.095518388229014e-06,-4.0467020508568214e-06,2.961758049714348e-05,-0.00010076420181325972,future topics,LinearRegression
4.8962893334111515e-05,5.231584170216859e-06,-0.0022754227123978465,-0.0001686007328838895,-7.935636249979187e-05,0.0002705869905915272,-0.00032635509731396295,-0.00012170590857348876,1.4151334537986193e-05,future topics,LinearRegression
2.3547292374746182e-05,3.338369150838011e-06,-0.0002881539679455788,0.00011566112696946461,-5.976755963116426e-06,-8.381925605459976e-06,-6.936681252013832e-05,-0.00012191922051184303,-6.733309340093806e-06,future topics,LinearRegression
-6.227097410491213e-05,9.649085882100883e-06,-0.0006193654253542901,0.00013034450712592322,7.188530933514756e-05,-1.9704841102906392e-05,-5.274057389719658e-05,9.763619419501003e-05,-2.2620689050369727e-05,future topics,LinearRegression
4.8962893334111515e-05,1.0911229228353458e-05,-0.0019442112549891352,7.521650528293887e-06,-1.1511635254482476e-05,0.00015677563504727874,1.0453814564962387e-05,-0.00012109660216494925,2.6814065363915758e-05,future topics,LinearRegression
-7.574054638759267e-06,-1.874913940858203e-05,-0.0022754227123978465,-0.00011586475234802111,1.6707324445153738e-05,9.951000991601595e-05,-3.354059249417437e-06,-0.00012176826129392919,-6.957328959583584e-06,future topics,LinearRegression
2.3547292374746182e-05,1.406658759398488e-05,-0.0002881539679455788,-4.4905158977063086e-05,3.486349857885423e-05,2.2879425404091905e-06,9.045322512722364e-05,-0.00012174200751690228,2.5972627148897645e-05,future topics,LinearRegression
4.8962893334111515e-05,-2.5690927812971173e-05,0.0016991147765066886,-3.0725943712995477e-06,-6.46800921024496e-05,-5.9083082192573436e-05,-8.426019463352686e-05,-0.00012158557876210429,1.299628097370171e-06,future topics,LinearRegression
2.3547292374746182e-05,-6.7587776191825845e-06,0.0010366918616892661,-3.0725943712995477e-06,3.321524721890796e-05,-2.8383857545734895e-05,8.823254066746812e-05,-0.00012177701255294018,2.8740557671579562e-05,future topics,LinearRegression
-7.259094804277346e-06,8.140824583328622e-07,-0.0002881539679455788,-8.96565437471158e-05,-4.438664301385701e-05,-2.679923214800866e-05,8.193929979612316e-05,-0.00012175841612754259,3.114994883260652e-06,future topics,LinearRegression
4.8962893334111515e-05,1.0911229228353458e-05,-0.0002881539679455788,-0.00022760008391066965,-2.687883489500916e-05,-1.7634858115358885e-05,-2.585717212162271e-06,-0.00011180057728207674,9.62438056548525e-06,future topics,LinearRegression
-6.227097410491213e-05,2.1008375998374027e-05,-0.0006193654253542901,-4.472967076035656e-05,5.38757558658471e-05,3.540424227110947e-05,0.00045590685278942193,-0.00011863531056852157,-7.29001774536972e-06,future topics,LinearRegression
4.8962893334111515e-05,4.625124292342552e-05,-0.0002881539679455788,-9.144378376841163e-05,-1.0360983085805452e-05,-2.758483154295092e-05,0.00011104091825719453,0.00010016312023401106,9.88431756061435e-06,future topics,LinearRegression
-7.574054638759267e-06,3.678516782653119e-05,0.0013679033190979774,-3.0725943712995477e-06,-4.320825249657839e-05,-2.636929502459368e-05,-0.0001229953998874957,-0.00012179889070046464,-4.1232003227453245e-05,future topics,LinearRegression
-7.574054638759267e-06,3.338369150838011e-06,0.002361537691324111,-3.0725943712995477e-06,7.637228363320452e-07,-1.215280270118917e-05,-2.5394094801888685e-05,-0.0002826251531480639,0.00010615238218215747,future topics,LinearRegression
-6.227097410491213e-05,7.755870862722008e-06,4.305748946313243e-05,-6.72049166895849e-05,-3.2764263504219245e-05,-2.758483154295092e-05,0.00016886440949430217,-0.00012174966486853766,-2.5424755291400267e-05,future topics,LinearRegression
2.3547292374746182e-05,3.8047311172783765e-05,-0.0022754227123978465,0.00014517904806124167,2.0963226653490036e-05,2.35650394214851e-06,3.446744477445084e-05,-0.00031380424813794747,-1.9064834909775327e-06,future topics,LinearRegression
2.3547292374746182e-05,9.018014208974582e-06,0.0020303262339154,-3.0725943712995477e-06,1.6501773381594493e-05,-6.020977456117603e-05,-0.0003548434166017813,-0.00012259197354820466,-1.4568864968572675e-05,future topics,LinearRegression
2.3547292374746182e-05,1.2804444247732306e-05,-0.0002881539679455788,-0.00017219351755204574,2.6110009421487996e-05,1.5310323783497024e-05,-0.00015455479656341486,-0.0002927470780999631,-7.912141626278184e-06,future topics,LinearRegression
-3.664318967810751e-05,-3.073950119798147e-05,0.000705480404280555,0.00024158549570395797,-0.00010610023378999986,-1.0591888121563485e-05,1.0101245634464338e-05,-0.00012174966486853766,-2.618928228715405e-05,future topics,LinearRegression
-7.574054638759267e-06,3.338369150838011e-06,0.002361537691324111,-3.0725943712995477e-06,7.637228363320452e-07,-1.215280270118917e-05,-2.5394094801888685e-05,-0.0002826251531480639,-2.9519738847424295e-06,future topics,LinearRegression
4.8962893334111515e-05,3.110552276839462e-05,0.0010366918616892661,-3.0725943712995477e-06,-1.729120320605394e-06,-2.9653100495455818e-05,0.00036462742308664446,0.0005066508969212686,-1.9455995873045743e-06,future topics,LinearRegression
-7.574054638759267e-06,-1.874913940858203e-05,0.0020303262339154,-3.0725943712995477e-06,-1.6489555202730328e-06,-5.139963443751961e-05,0.0003664751300186259,0.0034846715206423807,2.0609529772072977e-05,future topics,LinearRegression
4.8962893334111515e-05,1.4697659267111182e-05,-0.0012817883401717127,-0.00021572746758048727,-5.3859640469034225e-06,2.942683072936516e-05,-2.4388034256563173e-05,-0.00012196844634377608,2.255900264986471e-05,future topics,LinearRegression
-7.574054638759267e-06,-5.093379473802263e-05,-0.0012817883401717127,-2.3110845118853924e-05,2.1068133923428125e-05,4.8989892566929534e-06,-0.000331455164123117,8.611461475527942e-05,5.5434461619049e-06,future topics,LinearRegression
-7.574054638759267e-06,3.930945451903634e-05,0.0013679033190979774,0.00013767816678777523,-4.557815588173257e-05,3.3241987063715745e-05,5.3706087974258646e-05,-0.00012164574366779956,-3.2196021218864496e-05,future topics,LinearRegression
-7.574054638759267e-06,-9.914135984814006e-06,-0.0022754227123978465,-3.551346892991118e-05,-0.0001114374194043612,0.00013874884282214439,-9.527771339785067e-05,-0.00012957657214518166,3.1918306542021125e-05,future topics,LinearRegression
2.3547292374746182e-05,2.22705193446266e-05,-0.001612999797580424,-6.72049166895849e-05,5.455884543450255e-06,-3.3383983440168556e-05,1.4860301443210766e-05,-0.00012192140832660034,5.908751953194789e-05,future topics,LinearRegression
-7.574054638759267e-06,3.9940526192162644e-05,-0.0002881539679455788,9.356364481699535e-06,2.195819898594193e-05,-3.398103898032531e-05,0.00031548976837504107,-0.00012323190936327355,-7.673883769569467e-08,future topics,LinearRegression
4.8962893334111515e-05,-2.6953071159223748e-05,-0.0009505768827630013,0.0002618780036053275,-2.010099488061423e-05,8.23805150361625e-05,0.00016277962786656546,-0.00010343765539109586,-3.1129045902528624e-05,future topics,LinearRegression
4.8962893334111515e-05,-4.904057971864379e-05,-0.001612999797580424,0.0001757098644657339,-2.4233304919448963e-05,1.5854529909812984e-05,-6.57331450754863e-05,6.376061752281404e-05,3.509897028762842e-05,future topics,LinearRegression
2.3547292374746182e-05,4.600512497090585e-06,-0.0002881539679455788,0.00013719161803082188,5.233812025587401e-05,-3.852302330468778e-06,-1.0737181690615461e-05,-0.00020715976498677697,-1.0648794555888103e-05,future topics,LinearRegression
-7.574054638759267e-06,2.2901591017752902e-05,-0.0012817883401717127,-0.00013460821654915739,-5.3294160983398116e-05,-9.844018351670544e-05,-3.577238714437979e-05,-0.00012153635293017732,2.664037373886306e-05,future topics,LinearRegression
4.8962893334111515e-05,6.076589140533011e-05,0.0013679033190979774,-3.0725943712995477e-06,9.786386141758897e-06,-2.9056044955299067e-05,0.00023697112649577226,-0.0010728255549502831,5.3028836869753245e-05,future topics,LinearRegression
2.3547292374746182e-05,-2.8846286178602596e-05,0.0016991147765066886,-3.0725943712995477e-06,1.0864447618701478e-05,-3.994016748160559e-05,1.4599675325952051e-05,-0.006798173769734959,4.57775008278912e-05,future topics,LinearRegression
-7.574054638759267e-06,2.7950164402763198e-05,0.0003742689468718437,-0.00012473741768963595,-9.738155007951877e-06,-3.2209869435361694e-05,-7.402042043877881e-06,4.433063470691053e-05,2.7825461543661887e-05,future topics,LinearRegression
-7.574054638759267e-06,-2.9723475804248613e-06,-0.001612999797580424,-2.6379696961688784e-05,2.3378145481206626e-05,4.0492069625269374e-05,6.12472729188519e-05,-0.00012189187282744051,7.180252280330789e-06,future topics,LinearRegression
-6.227097410491213e-05,-3.831236127549692e-05,0.0013679033190979774,-3.0725943712995477e-06,4.6212429018540444e-05,2.0194103835907756e-06,-5.6431614490314036e-05,0.0025171049768645524,5.2698921036372213e-05,future topics,LinearRegression
-7.574054638759267e-06,2.4163734364005477e-05,0.0020303262339154,-3.0725943712995477e-06,-5.392785065346023e-07,-2.348543106388339e-05,-0.0006745294112403776,0.00014614278202375945,-2.9519738847424295e-06,future topics,LinearRegression
4.8962893334111515e-05,3.338369150838011e-06,0.002361537691324111,-3.0725943712995477e-06,7.637228363320452e-07,-1.215280270118917e-05,-2.5394094801888685e-05,-0.0011138941195746232,1.0496768859511828e-05,future topics,LinearRegression
2.3547292374746182e-05,-3.894343294862319e-05,-0.0006193654253542901,7.632814755537268e-05,8.420422696289692e-06,0.0001713255071866455,-0.00033337732078495924,-0.00012169332863866008,5.960012270999477e-05,future topics,LinearRegression
-7.574054638759267e-06,1.659087428649003e-05,0.0003742689468718437,-0.0004138772831145277,9.551262576363719e-06,-0.00011633042428337378,-0.000558299846614319,-0.00010350328983366922,8.594185078489499e-06,future topics,LinearRegression
4.8962893334111515e-05,1.0280157555227157e-05,-0.001612999797580424,0.0003929065286078554,3.576924121636165e-05,-9.12067470921534e-06,5.418818902216358e-05,-8.890290808364518e-05,3.946167595724333e-05,future topics,LinearRegression
-7.574054638759267e-06,4.814445794280436e-05,0.0010366918616892661,-3.0725943712995477e-06,-5.6566536433287696e-05,1.227791011901768e-05,-0.00012364253984704828,-0.00012171137811036684,1.624638741703995e-05,future topics,LinearRegression
-6.227097410491213e-05,4.562017125029921e-05,-0.0022754227123978465,-8.823789629467261e-06,-0.00010283770153375473,-1.9657210925757744e-06,-0.00022860728765505115,-0.0001218169401721714,2.778721881817109e-05,future topics,LinearRegression
2.3547292374746182e-05,3.338369150838011e-06,0.002361537691324111,-3.0725943712995477e-06,7.637228363320452e-07,-1.215280270118917e-05,-2.5394094801888685e-05,-0.0002826251531480639,-2.9519738847424295e-06,future topics,LinearRegression
-9.367412728611096e-05,-4.399200633363349e-05,-0.0019442112549891352,3.248207413745722e-05,1.7123428288112517e-05,-2.114862995456008e-05,0.00010143971449364788,-0.00012158886048423721,-4.179317674112927e-05,future topics,LinearRegression
4.8962893334111515e-05,6.0134819732203805e-05,0.0016991147765066886,-3.0725943712995477e-06,-2.3369775876601478e-06,-8.214807188718204e-06,-0.00018239587176618497,-0.0007883965102521089,6.8704239761827305e-06,future topics,LinearRegression
-7.574054638759267e-06,-4.8409508045517484e-05,0.0016991147765066886,-0.0006534855403266541,1.3732711325796244e-05,-5.092284702291774e-05,0.00018426613228066525,-0.00012164738452885995,-8.328488421038516e-06,future topics,LinearRegression
-7.574054638759267e-06,-3.7681289602370616e-05,-0.0002881539679455788,0.00011566112696946461,3.3459118064236596e-05,-1.829476160710975e-05,0.00012249555585501889,0.00021538438416821357,1.4435889673561362e-05,future topics,LinearRegression
-6.227097410491213e-05,4.814445794280436e-05,-0.0019442112549891352,-0.00013419630342676524,1.220110467193039e-05,0.00029475088528995824,-0.00022837758681019688,-9.043875403982265e-05,9.411121846322839e-05,future topics,LinearRegression
-6.227097410491213e-05,5.571731802031981e-05,-0.0022754227123978465,-0.00010369654583855365,-0.00013990991573657345,-6.1051157226597585e-06,0.00025751237965439006,-0.0005466178202442403,2.379940758000249e-05,future topics,LinearRegression
-6.227097410491213e-05,-1.874913940858203e-05,0.0013679033190979774,-3.0725943712995477e-06,1.526905126817796e-06,-5.0544330950806456e-05,-0.0004710277907624419,-8.125505703577435e-06,-1.6191751739296342e-05,future topics,LinearRegression
2.3547292374746182e-05,-4.0205576294875765e-05,-0.0012817883401717127,8.776983757144653e-05,-3.096592060955588e-05,0.0001534001287015862,5.73713054442915e-05,-0.00012208877615515448,1.1146665933012054e-05,future topics,LinearRegression
-7.574054638759267e-06,-2.50598561398449e-05,0.000705480404280555,-7.422916913220932e-05,-3.0256950280345715e-05,-3.145283729114547e-05,0.0004365036913054483,0.0003076128089622514,-1.0892737947579088e-05,future topics,LinearRegression
4.8962893334111515e-05,-4.8409508045517484e-05,0.0010366918616892661,-3.0725943712995477e-06,-4.6716086294902815e-05,-2.790878416617563e-05,0.00012705708559726883,0.0002162677143744874,-1.124656230760171e-05,future topics,LinearRegression
-6.227097410491213e-05,1.8484089305868904e-05,0.000705480404280555,-4.432885850766197e-05,-5.225750673181282e-05,-2.790878416617563e-05,-0.0001596397651756047,-0.00011243504356026754,1.3305235907013403e-06,future topics,LinearRegression
-6.227097410491213e-05,8.386942535848309e-06,0.0003742689468718437,-0.00025888056330281863,6.480841418402256e-06,-2.8067409539275e-06,0.0002961897952579085,-0.00012160745690962875,2.956518349800061e-05,future topics,LinearRegression
-6.227097410491213e-05,2.858123607588947e-05,-0.0002881539679455788,-5.862181871497234e-05,-9.592198186844154e-06,-9.233229677070539e-06,2.1846185115994525e-05,-0.0001221598801346059,1.0950594180281308e-05,future topics,LinearRegression
4.8962893334111515e-05,-6.127705946056284e-06,0.0010366918616892661,-9.389128934799106e-05,-1.3921844228495914e-05,-1.122522407013961e-05,7.256769275193568e-05,-0.0006036213336175532,1.3536481469289168e-05,future topics,LinearRegression
-6.227097410491213e-05,6.202803475158268e-05,0.000705480404280555,-3.694087544090708e-05,-7.911029356058968e-06,7.892837132696112e-06,-6.453458772514055e-06,6.762375142183648e-05,-2.439215803460497e-05,future topics,LinearRegression
4.8962893334111515e-05,3.362980946089977e-05,-0.0022754227123978465,-0.00010523956672650478,-0.00011323150168410114,-1.766171133103914e-05,0.00019162686774015734,-0.00012160198737275066,2.0497792890714382e-05,future topics,LinearRegression
-6.227097410491213e-05,-3.9574504621749495e-05,-0.001612999797580424,-0.000269807125727186,7.777355982201445e-06,1.3995658905123128e-05,0.00015695755486601367,0.0006681242055818873,-2.5036541954701628e-05,future topics,LinearRegression
-7.574054638759267e-06,8.140824583328622e-07,4.305748946313243e-05,0.00011620270769747268,-2.6342074672281148e-05,7.77399736967833e-06,-0.00014150422748368218,-0.0001232373789001577,3.459514448648552e-05,future topics,LinearRegression
-7.574054638759267e-06,1.8484089305868904e-05,0.0013679033190979774,-3.0725943712995477e-06,4.317766940778565e-05,1.0023954036798293e-05,0.0002744880634429411,-0.00012181529931110494,-1.6578491262708854e-05,future topics,LinearRegression
4.8962893334111515e-05,-2.5690927812971173e-05,0.0003742689468718437,-0.00012473741768963595,8.78067213810313e-06,1.060672595159044e-05,-2.1677126960190946e-05,-0.00012183991222707147,-1.673264121530117e-05,future topics,LinearRegression
2.3547292374746182e-05,-4.777843637239121e-05,0.0016991147765066886,9.097468227198403e-05,-1.795373080100909e-05,1.3450881433792965e-05,-0.0004992487157757428,-5.656919385819557e-05,-1.2435438358402635e-05,future topics,LinearRegression
4.8962893334111515e-05,-2.0642354427960874e-05,0.000705480404280555,0.0001578286071758893,-2.56096747094179e-06,-3.9714486200877816e-05,0.00014990274011467345,-0.00012355789376137692,-2.755949195782455e-05,future topics,LinearRegression
-7.574054638759267e-06,5.571731802031981e-05,4.305748946313243e-05,0.0001222373294160008,9.000378515313298e-06,1.8484145339069465e-05,-0.00015674715888817513,0.00039203948634929645,-5.97041991465792e-06,future topics,LinearRegression
-6.227097410491213e-05,-4.2729862987380914e-05,-0.0002881539679455788,-9.170477230066143e-05,2.011668052473749e-05,1.564741734205476e-05,0.00017081572129510968,3.5501123034582726e-07,1.2886454591047003e-06,future topics,LinearRegression
4.8962893334111515e-05,-8.651992638561433e-06,0.000705480404280555,-3.551346892991118e-05,-5.284573429578421e-06,-1.9534580288584914e-05,0.00022731994249399875,9.097156350556749e-05,-2.521205674137488e-05,future topics,LinearRegression
2.3547292374746182e-05,-9.283064311687734e-06,-0.001612999797580424,0.00015030198133227383,-3.334969603040432e-05,7.051053668732751e-05,-9.061913869304153e-05,-0.00012183717745862938,5.5164808373367e-06,future topics,LinearRegression
-7.574054638759267e-06,-1.306949435044543e-05,-0.0022754227123978465,-0.00022760008391066965,4.953517071683989e-05,8.671559533371429e-05,0.0002661283479718722,-0.00010343765539109586,-0.0001671960081709127,future topics,LinearRegression
-9.367412728611096e-05,-4.777843637239121e-05,-0.001612999797580424,-1.6941595831652865e-05,-5.642986197269819e-05,-3.2626742754998444e-06,-3.778138447014207e-05,-0.00012181529931110494,-4.204362674555004e-05,future topics,LinearRegression
2.3547292374746182e-05,6.329017809783525e-05,0.0016991147765066886,-3.0725943712995477e-06,-3.931460502323533e-06,-4.522490032484822e-06,0.000130870369523052,-1.752982741669051e-05,-2.564928681537281e-06,future topics,LinearRegression
-7.574054638759267e-06,-4.146771964112834e-05,-0.001612999797580424,4.648487650597255e-05,2.6655022446738255e-06,6.748412214549731e-05,-8.095421012575571e-05,-0.00012165121320467765,2.7756248105774547e-06,future topics,LinearRegression
-6.227097410491213e-05,7.124799189595735e-06,4.305748946313243e-05,5.256246449496555e-06,5.791613791566561e-05,1.9896795887431613e-05,1.5941925861200283e-06,-0.0001220122026388189,1.0212442983781227e-05,future topics,LinearRegression
-6.227097410491213e-05,-4.714736469926491e-05,-0.0012817883401717127,0.00025537100445286316,-1.5839223954206788e-05,3.829553371700758e-05,0.0003894360514604433,-0.0001219356291224894,3.935112904364912e-05,future topics,LinearRegression
-6.227097410491213e-05,4.688231459655179e-05,0.0010366918616892661,-3.0725943712995477e-06,4.512566604396041e-05,-1.9854533496707027e-05,7.262850204177918e-05,2.4013493008915507e-05,-3.187532916405776e-06,future topics,LinearRegression
